0.4469092518554452,-1
0.0,-1
-1.4339603145101019,-1
-0.7025110387012781,-1
3.059228094029816,-1
0.0,-1
-1.2249748071361521,-1
-0.38903277764035354,-1
0.0,-1
0.0,-1
3.059228094029816,-1
2.7457498329688916,-1
0.55140200554242,-1
0.0,-1
0.4469092518554452,-1
0.0,-1
0.0,-1
0.0,-1
0.23792374448149547,-1
0.0,-1
-0.38903277764035354,-1
-0.49352553132732835,-1
1.909807803473093,-1
0.6558947592293949,-1
0.0,-1
0.0,-1
-0.8070037923882529,-1
1.7008222960991433,-1
0.0,-1
-0.18004727026640388,-1
0.0,-1
0.0,-1
0.0,-1
-1.4339603145101019,-1
1.1783585276642692,-1
0.23792374448149547,-1
0.23792374448149547,-1
-1.5384530681970767,-1
0.7603875129163697,-1
-1.2249748071361521,-1
2.327778818220992,-1
1.1783585276642692,-1
-0.9114965460752277,-1
0.23792374448149547,-1
-1.0159892997622026,-1
-0.5980182850143032,-1
2.2232860645340176,-1
0.23792374448149547,-1
0.0,-1
0.0,-1
0.0,-1
0.0,-1
0.23792374448149547,-1
-1.1204820534491775,-1
0.23792374448149547,-1
0.0,-1
2.1187933108470425,-1
-1.0159892997622026,1
0.23792374448149547,-1
1.5963295424121684,-1
0.3424164981684703,-1
1.2828512813512438,-1
0.3424164981684703,-1
0.0,-1
-1.0159892997622026,-1
1.4918367887251935,-1
0.0,-1
0.0,-1
0.0,-1
3.163720847716791,-1
0.0,-1
0.23792374448149547,1
0.0,-1
0.23792374448149547,-1
1.4918367887251935,-1
0.0,-1
0.0,-1
0.0,-1
1.8053150497861181,-1
0.23792374448149547,-1
-1.5384530681970767,-1
0.0,-1
0.4469092518554452,-1
0.0,-1
-0.28454002395337874,-1
0.8648802666033446,-1
0.23792374448149547,-1
-0.07555451657942905,-1
1.5963295424121684,-1
0.23792374448149547,-1
-1.1204820534491775,-1
1.2828512813512438,-1
-0.18004727026640388,-1
0.7603875129163697,-1
0.0,-1
1.909807803473093,-1
0.23792374448149547,-1
1.5963295424121684,-1
-0.49352553132732835,-1
0.55140200554242,-1
-1.2249748071361521,-1
-0.7025110387012781,-1
1.8053150497861181,-1
-1.329467560823127,-1
0.0,-1
0.0,-1
1.1783585276642692,-1
0.0,-1
0.23792374448149547,-1
-0.9114965460752277,-1
0.0,-1
0.23792374448149547,-1
0.0,-1
0.0,-1
0.23792374448149547,-1
0.3424164981684703,-1
-1.0159892997622026,-1
0.3424164981684703,-1
-1.1204820534491775,1
-1.0159892997622026,-1
0.0,-1
0.0,-1
0.23792374448149547,-1
0.0,-1
0.23792374448149547,-1
0.0,-1
1.8053150497861181,-1
-1.5384530681970767,-1
0.0,-1
-1.5384530681970767,-1
-1.1204820534491775,-1
-0.8070037923882529,-1
0.0,-1
0.23792374448149547,-1
-1.5384530681970767,-1
1.8053150497861181,-1
0.0,-1
0.0,-1
0.0,-1
0.3424164981684703,-1
-1.329467560823127,-1
-1.2249748071361521,-1
-1.329467560823127,-1
-1.1204820534491775,-1
2.1187933108470425,-1
0.23792374448149547,-1
